seed,transition,update_batch,lambda_relation,kappa,relation_gradient_norm,kappa_sfm_gradient_norm,combined_historical_gradient_norm,sfm_to_relation_ratio,relation_sfm_gradient_cosine,finite,localization_pass,dec3_stable_gradient,dec3_plastic_gradient,dec3_rejected_gradient,dec3_background_gradient,dec1_stable_gradient,dec1_plastic_gradient,dec1_rejected_gradient,dec1_background_gradient,old_model_gradient_nonnull
1,REFUGE->RIM_ONE_r3,20,1.0,0.7273769378662109,0.25778278708457947,0.6848649382591248,0.8707018494606018,2.6567520120512085,0.6305135488510132,True,True,0.17568239569664001,0.0,0.0,0.0,0.07385759055614471,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,21,1.0,0.8273612856864929,0.3464599847793579,0.5568732023239136,0.7763018012046814,1.6073232892351386,0.44704875349998474,True,True,0.16979597508907318,0.0,0.0,0.0,0.06929232180118561,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,22,1.0,0.7772822380065918,0.4914754331111908,0.48457789421081543,0.8444388508796692,0.9859656486658717,0.4969661235809326,True,True,0.169857457280159,0.0,0.0,0.0,0.05910717695951462,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,23,1.0,0.6788851022720337,0.45597928762435913,1.0078935623168945,1.3609702587127686,2.2103933000290326,0.6837499141693115,True,True,0.18757665157318115,0.0,0.0,0.0,0.07155081629753113,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,24,1.0,0.7833764553070068,0.5089660882949829,0.6121343970298767,0.9446178674697876,1.2027017341774258,0.41493022441864014,True,True,0.18270587921142578,0.0,0.0,0.0,0.06119725853204727,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,25,1.0,0.8535383939743042,0.5572836399078369,0.519157350063324,0.9620302319526672,0.9315854851744468,0.5969434380531311,True,True,0.16379700601100922,0.0,0.0,0.0,0.06161409243941307,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,26,1.0,0.7703700065612793,0.19138479232788086,0.38732269406318665,0.47667643427848816,2.0237903406641866,0.27367258071899414,True,True,0.16592435538768768,0.0,0.0,0.0,0.06832616031169891,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,27,1.0,0.8350473642349243,0.6520560383796692,0.7680469751358032,1.2785931825637817,1.177884920818104,0.6187253594398499,True,True,0.18968366086483002,0.0,0.0,0.0,0.07228333503007889,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,28,1.0,0.7940830588340759,0.2594703137874603,0.4859257936477661,0.6087757349014282,1.8727606505528878,0.26632848381996155,True,True,0.16743610799312592,0.0,0.0,0.0,0.07012150436639786,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,29,1.0,0.7481306791305542,0.5665529370307922,0.7856104969978333,1.2278128862380981,1.386649765007105,0.6395987272262573,True,True,0.1964888572692871,0.0,0.0,0.0,0.08421944826841354,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,30,1.0,0.8055108785629272,0.39657726883888245,0.5233893394470215,0.7462264895439148,1.319766362251234,0.30266261100769043,True,True,0.17602920532226562,0.0,0.0,0.0,0.06682848185300827,0.0,0.0,0.0,0
1,REFUGE->RIM_ONE_r3,31,1.0,0.8280400037765503,0.37135031819343567,0.6174172163009644,0.883607029914856,1.6626274061231663,0.5706087946891785,True,True,0.19014853239059448,0.0,0.0,0.0,0.07397769391536713,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,0,1.0,0.4517858326435089,4.250503063201904,0.7612322568893433,4.589743137359619,0.1790922734486649,0.3738830089569092,True,True,0.23862087726593018,0.0,0.0,0.0,0.08191823959350586,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,1,1.0,0.48319804668426514,3.2369186878204346,0.964500904083252,4.005630970001221,0.29796883922737477,0.742658793926239,True,True,0.23074908554553986,0.0,0.0,0.0,0.07395215332508087,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,2,1.0,0.39450034499168396,6.661194801330566,0.5655060410499573,7.021013259887695,0.08489558674023436,0.6110138893127441,True,True,0.23965421319007874,0.0,0.0,0.0,0.0863637775182724,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,3,1.0,0.529132068157196,3.826145648956299,0.4612782299518585,4.11598539352417,0.12055950616456187,0.5918618440628052,True,True,0.19990120828151703,0.0,0.0,0.0,0.0697580873966217,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,4,1.0,0.44118934869766235,3.939098596572876,0.7962742447853088,4.246994972229004,0.20214630968569544,0.30071040987968445,True,True,0.21922367811203003,0.0,0.0,0.0,0.08136729151010513,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,5,1.0,0.5319100618362427,2.28731369972229,0.34503936767578125,2.4315340518951416,0.1508491676142514,0.35573458671569824,True,True,0.2027941346168518,0.0,0.0,0.0,0.07191690802574158,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,6,1.0,0.4748651683330536,2.239658832550049,0.5936295986175537,2.511362314224243,0.2650535831574196,0.35293498635292053,True,True,0.30250972509384155,0.0,0.0,0.0,0.0768824964761734,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,7,1.0,0.33516815304756165,4.078976154327393,0.22244754433631897,4.146148681640625,0.05453514213372491,0.27719035744667053,True,True,0.24552488327026367,0.0,0.0,0.0,0.07210931181907654,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,8,1.0,0.5347219705581665,1.589573621749878,0.44751688838005066,1.7124804258346558,0.2815326589827295,0.1444939225912094,True,True,0.21337926387786865,0.0,0.0,0.0,0.06913058459758759,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,9,1.0,0.36315616965293884,4.270749568939209,0.5424046516418457,4.583521366119385,0.12700455573108468,0.534253716468811,True,True,0.2186063528060913,0.0,0.0,0.0,0.07792457193136215,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,10,1.0,0.37364381551742554,1.5361745357513428,0.19382862746715546,1.550013780593872,0.12617617526927297,0.008632964454591274,True,True,0.2207731306552887,0.0,0.0,0.0,0.06374920904636383,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,11,1.0,0.4517858326435089,4.250503063201904,0.761232316493988,4.589743137359619,0.17909228747162734,0.3738829791545868,True,True,0.23862087726593018,0.0,0.0,0.0,0.08191823959350586,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,12,1.0,0.48319804668426514,3.2369184494018555,0.9645008444786072,4.005630970001221,0.2979688427605693,0.742658793926239,True,True,0.23074908554553986,0.0,0.0,0.0,0.07395215332508087,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,13,1.0,0.39450034499168396,6.661194324493408,0.5655060410499573,7.021013259887695,0.08489559281742838,0.6110139489173889,True,True,0.23965421319007874,0.0,0.0,0.0,0.0863637775182724,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,14,1.0,0.529132068157196,3.8261454105377197,0.4612782597541809,4.115985870361328,0.12055952146611011,0.5918618440628052,True,True,0.19990120828151703,0.0,0.0,0.0,0.0697580873966217,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,15,1.0,0.44118934869766235,3.939098596572876,0.7962742447853088,4.246994972229004,0.20214630968569544,0.3007103502750397,True,True,0.21922367811203003,0.0,0.0,0.0,0.08136729151010513,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,16,1.0,0.5319100618362427,2.28731369972229,0.34503936767578125,2.4315340518951416,0.1508491676142514,0.35573452711105347,True,True,0.2027941346168518,0.0,0.0,0.0,0.07191690802574158,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,17,1.0,0.4748651683330536,2.239658832550049,0.5936296582221985,2.511362314224243,0.2650536097706894,0.3529350161552429,True,True,0.30250972509384155,0.0,0.0,0.0,0.0768824964761734,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,18,1.0,0.33516815304756165,4.078976154327393,0.22244754433631897,4.146149158477783,0.05453514213372491,0.27719035744667053,True,True,0.24552488327026367,0.0,0.0,0.0,0.07210931181907654,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,19,1.0,0.5347219705581665,1.589573621749878,0.44751688838005066,1.7124804258346558,0.2815326589827295,0.1444939225912094,True,True,0.21337926387786865,0.0,0.0,0.0,0.06913058459758759,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,20,1.0,0.36315616965293884,4.270749568939209,0.5424046516418457,4.583520889282227,0.12700455573108468,0.5342536568641663,True,True,0.2186063528060913,0.0,0.0,0.0,0.07792457193136215,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,21,1.0,0.37364381551742554,1.5361745357513428,0.19382864236831665,1.550013780593872,0.12617618496944755,0.008632964454591274,True,True,0.2207731306552887,0.0,0.0,0.0,0.06374920904636383,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,22,1.0,0.4517858326435089,4.250503063201904,0.7612323760986328,4.589743137359619,0.17909230149458977,0.3738830089569092,True,True,0.23862087726593018,0.0,0.0,0.0,0.08191823959350586,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,23,1.0,0.48319804668426514,3.2369191646575928,0.9645008444786072,4.005630970001221,0.29796877691897317,0.742658793926239,True,True,0.23074908554553986,0.0,0.0,0.0,0.07395215332508087,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,24,1.0,0.39450034499168396,6.661194324493408,0.5655060410499573,7.021013259887695,0.08489559281742838,0.6110138893127441,True,True,0.23965421319007874,0.0,0.0,0.0,0.0863637775182724,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,25,1.0,0.529132068157196,3.826145648956299,0.4612782299518585,4.115985870361328,0.12055950616456187,0.5918617844581604,True,True,0.19990120828151703,0.0,0.0,0.0,0.0697580873966217,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,26,1.0,0.44118934869766235,3.939098834991455,0.7962742447853088,4.246994972229004,0.20214629745055285,0.30071040987968445,True,True,0.21922367811203003,0.0,0.0,0.0,0.08136729151010513,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,27,1.0,0.5319100618362427,2.28731369972229,0.34503936767578125,2.4315340518951416,0.1508491676142514,0.3557344973087311,True,True,0.2027941346168518,0.0,0.0,0.0,0.07191690802574158,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,28,1.0,0.4748651683330536,2.239658832550049,0.5936295986175537,2.511362314224243,0.2650535831574196,0.35293498635292053,True,True,0.30250972509384155,0.0,0.0,0.0,0.0768824964761734,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,29,1.0,0.33516815304756165,4.078976154327393,0.22244754433631897,4.146148681640625,0.05453514213372491,0.27719035744667053,True,True,0.24552488327026367,0.0,0.0,0.0,0.07210931181907654,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,30,1.0,0.5347219705581665,1.589573621749878,0.44751688838005066,1.7124804258346558,0.2815326589827295,0.1444939225912094,True,True,0.21337926387786865,0.0,0.0,0.0,0.06913058459758759,0.0,0.0,0.0,0
1,RIM_ONE_r3->Drishti_GS,31,1.0,0.36315616965293884,4.270749568939209,0.5424046516418457,4.583520889282227,0.12700455573108468,0.534253716468811,True,True,0.2186063528060913,0.0,0.0,0.0,0.07792457193136215,0.0,0.0,0.0,0
