seed,stage_index,domain,step,full_objective,full_support_error,AA_conditional_term,AA_weighted_term,support_constant_term,regularization,W_frobenius_norm,b_norm,minimum_raw_output_norm,finite,gradient_finite,gradient_evaluated
0,1,RIM_ONE_r3,50,0.018848192044822024,0.018827016742459374,0.018827016742459374,0.018827016742459374,0.0,2.117530236265217e-05,0.4522689962539809,0.08488685795774448,0.9818514743570957,True,True,True
0,1,RIM_ONE_r3,51,0.018782369383332734,0.018760654931691212,0.018760654931691212,0.018760654931691212,0.0,2.1714451641521354e-05,0.45799516594813716,0.0859356991206324,0.9820293583207289,True,True,True
0,1,RIM_ONE_r3,52,0.018718742020629172,0.018696489583332886,0.018696489583332886,0.018696489583332886,0.0,2.2252437296285378e-05,0.4636382107319195,0.08697115908252549,0.9821917579603895,True,True,True
0,1,RIM_ONE_r3,53,0.018657213162169548,0.01863442403455624,0.01863442403455624,0.01863442403455624,0.0,2.278912761330838e-05,0.46919980900919617,0.08799326882675537,0.982344347150344,True,True,True
0,1,RIM_ONE_r3,54,0.018597687978475858,0.018574363586182314,0.018574363586182314,0.018574363586182314,0.0,2.3324392293543105e-05,0.47468159165935053,0.08900173860760585,0.9824924538482231,True,True,True
0,1,RIM_ONE_r3,55,0.01854007556011329,0.018516217459312607,0.018516217459312607,0.018516217459312607,0.0,2.3858100800680788e-05,0.48008510400531673,0.0899961161329314,0.9826408736827384,True,True,True
0,1,RIM_ONE_r3,56,0.01848428848637433,0.01845989836529072,0.01845989836529072,0.01845989836529072,0.0,2.439012108361131e-05,0.4854117718924879,0.09097594486625764,0.9827937242645401,True,True,True
0,1,RIM_ONE_r3,57,0.018430239055130457,0.018405318735668235,0.018405318735668235,0.018405318735668235,0.0,2.49203194622228e-05,0.49066288737080677,0.09194088089185909,0.982954343462477,True,True,True
0,1,RIM_ONE_r3,58,0.01837783687291931,0.018352388309974325,0.018352388309974325,0.018352388309974325,0.0,2.544856294498531e-05,0.4958396272401357,0.09289076115640564,0.9831252387260957,True,True,True
0,1,RIM_ONE_r3,59,0.01832699281123023,0.018301018087109343,0.018301018087109343,0.018301018087109343,0.0,2.5974724120884845e-05,0.5009431015266421,0.09382563744370051,0.9833080916197388,True,True,True
0,1,RIM_ONE_r3,60,0.01827762701513329,0.018251128329071168,0.018251128329071168,0.018251128329071168,0.0,2.6498686062124594e-05,0.505974402269791,0.09474579077179965,0.983503809590537,True,True,True
0,1,RIM_ONE_r3,61,0.0182296731840243,0.018202652840435887,0.018202652840435887,0.018202652840435887,0.0,2.702034358841534e-05,0.5109346159679403,0.09565173333425192,0.983712607797997,True,True,True
0,1,RIM_ONE_r3,62,0.018183075343540633,0.018155535743718358,0.018155535743718358,0.018155535743718358,0.0,2.7539599822275313e-05,0.5158247915259481,0.09654420060244616,0.9839341073396042,True,True,True
0,1,RIM_ONE_r3,63,0.018137781580772307,0.01810972521990512,0.01810972521990512,0.01810972521990512,0.0,2.8056360867189192e-05,0.520645894189354,0.09742413220378075,0.9841674456028332,True,True,True
0,1,RIM_ONE_r3,64,0.0180937411727553,0.018065170640027304,0.018065170640027304,0.018065170640027304,0.0,2.8570532727995268e-05,0.5253987877225322,0.09829263013902048,0.984411396334407,True,True,True
0,1,RIM_ONE_r3,65,0.018050905813946357,0.018021823791410253,0.018021823791410253,0.018021823791410253,0.0,2.908202253610609e-05,0.5300842664641572,0.09915087396597803,0.9846644899063761,True,True,True
0,1,RIM_ONE_r3,66,0.01800923080736311,0.01797964006384839,0.01797964006384839,0.01797964006384839,0.0,2.9590743514722835e-05,0.5347031312636596,0.09999998282032829,0.9849251193338384,True,True,True
0,1,RIM_ONE_r3,67,0.01796867397283332,0.017938577350602013,0.017938577350602013,0.017938577350602013,0.0,3.0096622231306476e-05,0.5392562898341544,0.1008408458283013,0.9851916223796223,True,True,True
0,1,RIM_ONE_r3,68,0.01792919445440032,0.01789859484755047,0.01789859484755047,0.01789859484755047,0.0,3.059960684984798e-05,0.5437448591110274,0.10167397252398826,0.9854623390882699,True,True,True
0,1,RIM_ONE_r3,69,0.0178907537939399,0.01785965411934401,0.01785965411934401,0.01785965411934401,0.0,3.109967459588984e-05,0.5481702427167107,0.10249941930957948,0.9857356481459436,True,True,True
0,1,RIM_ONE_r3,70,0.01785331799884279,0.017821721163098356,0.017821721163098356,0.017821721163098356,0.0,3.159683574443518e-05,0.5525341539471827,0.10331682421669164,0.9860099842953993,True,True,True
0,1,RIM_ONE_r3,71,0.017816857667839272,0.017784766535944317,0.017784766535944317,0.017784766535944317,0.0,3.2091131894955374e-05,0.5568385670011444,0.10412554561521224,0.9862838392767154,True,True,True
0,1,RIM_ONE_r3,72,0.01778134569268845,0.01774876306419578,0.01774876306419578,0.01774876306419578,0.0,3.258262849266881e-05,0.5610856057601905,0.10492486805046804,0.986392426788569,True,True,True
0,1,RIM_ONE_r3,73,0.0177467547253319,0.017713683321547463,0.017713683321547463,0.017713683321547463,0.0,3.30714037844341e-05,0.5652774025541,0.10571421856132251,0.9863780348266588,True,True,True
0,1,RIM_ONE_r3,74,0.017713056089315726,0.017679498552194195,0.017679498552194195,0.017679498552194195,0.0,3.355753712153097e-05,0.5694159650863316,0.10649333274957312,0.9863666677314631,True,True,True
0,1,RIM_ONE_r3,75,0.017680219778655228,0.01764617867966669,0.01764617867966669,0.01764617867966669,0.0,3.404109898853843e-05,0.5735030807236349,0.10726232463397498,0.9863581104380035,True,True,True
0,1,RIM_ONE_r3,76,0.017648214770032714,0.01761369262568146,0.01761369262568146,0.01761369262568146,0.0,3.452214435125527e-05,0.5775402734807282,0.10802164607317603,0.9863519059684517,True,True,True
0,1,RIM_ONE_r3,77,0.017617009805336557,0.01758200909525551,0.01758200909525551,0.01758200909525551,0.0,3.500071008104543e-05,0.5815288144307879,0.1087719577702663,0.9863469085159683,True,True,True
0,1,RIM_ONE_r3,78,0.017586574751503176,0.01755109793547554,0.01755109793547554,0.01755109793547554,0.0,3.54768160276373e-05,0.5854697713208411,0.1095139586805953,0.986341102723505,True,True,True
0,1,RIM_ONE_r3,79,0.017556881572876156,0.017520931104697518,0.017520931104697518,0.017520931104697518,0.0,3.595046817863848e-05,0.589364072875255,0.1102482262454863,0.9863317366940836,True,True,True
0,1,RIM_ONE_r3,80,0.017527903993555177,0.017491482331373327,0.017491482331373327,0.017491482331373327,0.0,3.642166218184876e-05,0.5932125648668032,0.11097510848220156,0.9863157201994549,True,True,True
0,1,RIM_ONE_r3,81,0.017499616486773208,0.01746272610037067,0.01746272610037067,0.01746272610037067,0.0,3.689038640253658e-05,0.5970160474118622,0.11169468724197669,0.9862901655236204,True,True,True
0,1,RIM_ONE_r3,82,0.017471994077922517,0.01743463745329681,0.01743463745329681,0.01743463745329681,0.0,3.735662462570781e-05,0.600775295725326,0.11240680719255926,0.9857809275419781,True,True,True
0,1,RIM_ONE_r3,83,0.017445013272713007,0.017407192914036935,0.017407192914036935,0.017407192914036935,0.0,3.782035867607225e-05,0.6044910714725427,0.11311114565196415,0.9852262156700236,True,True,True
0,1,RIM_ONE_r3,84,0.01741865291416659,0.017380371343278876,0.017380371343278876,0.017380371343278876,0.0,3.82815708877121e-05,0.6081641300191494,0.11380729253950331,0.98467193163313,True,True,True
0,1,RIM_ONE_r3,85,0.017392893994648922,0.017354153748477912,0.017354153748477912,0.017354153748477912,0.0,3.874024617100801e-05,0.6117952256228184,0.1144948191631603,0.9841184662288553,True,True,True
0,1,RIM_ONE_r3,86,0.017367718823496688,0.01732852245004002,0.01732852245004002,0.01732852245004002,0.0,3.9196373456667015e-05,0.6153851138783976,0.11517333104300602,0.9835659080763274,True,True,True
0,1,RIM_ONE_r3,87,0.01734311045008956,0.017303460503870306,0.017303460503870306,0.017303460503870306,0.0,3.9649946219256044e-05,0.6189345479827241,0.11584251165259449,0.9830140985898973,True,True,True
0,1,RIM_ONE_r3,88,0.017319052494110646,0.017278951532418745,0.017278951532418745,0.017278951532418745,0.0,4.0100961691899386e-05,0.622444264555482,0.1165021649626268,0.9824627329627383,True,True,True
0,1,RIM_ONE_r3,89,0.017295528966738815,0.01725497954800593,0.01725497954800593,0.01725497954800593,0.0,4.0549418732887625e-05,0.6259149590100104,0.11715225741048815,0.9819114922476662,True,True,True
0,1,RIM_ONE_r3,90,0.017272524012682068,0.017231528697594832,0.017231528697594832,0.017231528697594832,0.0,4.0995315087235034e-05,0.6293472583873573,0.11779295069174289,0.9813601810861547,True,True,True
0,1,RIM_ONE_r3,91,0.017250021902376504,0.017208583257015412,0.017208583257015412,0.017208583257015412,0.0,4.143864536109387e-05,0.632741704857121,0.11842461123196743,0.9808088409087969,True,True,True
0,1,RIM_ONE_r3,92,0.017228007325726945,0.017186127924848908,0.017186127924848908,0.017186127924848908,0.0,4.187940087803576e-05,0.6360987611289731,0.11904778397997655,0.9802578120516883,True,True,True
0,1,RIM_ONE_r3,93,0.01720646562870406,0.017164148056853457,0.017164148056853457,0.017164148056853457,0.0,4.2317571850604604e-05,0.639418841028401,0.11966312817214271,0.9797077301145484,True,True,True
0,1,RIM_ONE_r3,94,0.01718538278551297,0.01714262963407799,0.01714262963407799,0.01714262963407799,0.0,4.2753151434980186e-05,0.6427023589123256,0.12027132741569826,0.9791594586975686,True,True,True
0,1,RIM_ONE_r3,95,0.017164745288893606,0.017121559148359805,0.017121559148359805,0.017121559148359805,0.0,4.3186140533800915e-05,0.6459497841224136,0.12087299835040234,0.9786139766468287,True,True,True
0,1,RIM_ONE_r3,96,0.017144540132222306,0.017100923580384265,0.017100923580384265,0.017100923580384265,0.0,4.361655183803874e-05,0.6491616837536983,0.1214686244527808,0.9780722476667512,True,True,True
0,1,RIM_ONE_r3,97,0.01712475479469798,0.017080710382927935,0.017080710382927935,0.017080710382927935,0.0,4.404441177004611e-05,0.6523387404590916,0.12205853266653294,0.9775351011162745,True,True,True
0,1,RIM_ONE_r3,98,0.01710537715366746,0.017060907393905644,0.017060907393905644,0.017060907393905644,0.0,4.446975976181446e-05,0.6554817412591616,0.12264291456909453,0.9770031460480354,True,True,True
0,1,RIM_ONE_r3,99,0.017086395462752858,0.017041502817450396,0.017041502817450396,0.017041502817450396,0.0,4.4892645302462815e-05,0.6585915440518298,0.12322187763564915,0.9764767295121964,True,True,True
0,1,RIM_ONE_r3,100,0.017067798484705042,0.017022485360848875,0.017022485360848875,0.017022485360848875,0.0,4.531312385616776e-05,0.6616690351843675,0.12379550250257768,0.9759559389750782,True,True,True
0,1,RIM_ONE_r3,101,0.017049575596062967,0.017003844343233144,0.017003844343233144,0.017003844343233144,0.0,4.573125282982381e-05,0.6647150915129404,0.12436388307375007,0.9754406407832695,True,True,True
0,1,RIM_ONE_r3,102,0.017031716667669738,0.016985569579263754,0.016985569579263754,0.016985569579263754,0.0,4.614708840598433e-05,0.6677305552432993,0.1249271373814295,0.9749305433226652,True,True,True
0,1,RIM_ONE_r3,103,0.0170142118279551,0.01696765114444683,0.01696765114444683,0.01696765114444683,0.0,4.656068350827291e-05,0.6707162226395809,0.1254853926591512,0.9744252738021449,True,True,True
0,1,RIM_ONE_r3,104,0.016997051364901358,0.016950079278269976,0.016950079278269976,0.016950079278269976,0.0,4.697208663138329e-05,0.6736728414205626,0.1260387600945778,0.9739244589639953,True,True,True
0,1,RIM_ONE_r3,105,0.016980225812443815,0.0169328444714836,0.0169328444714836,0.0169328444714836,0.0,4.7381340960212564e-05,0.6766011089350745,0.1265873176505173,0.973427800601737,True,True,True
0,1,RIM_ONE_r3,106,0.01696372605145169,0.016915937568137057,0.016915937568137057,0.016915937568137057,0.0,4.7788483314629946e-05,0.6795016653956759,0.12713111291419732,0.9729351364360618,True,True,True
0,1,RIM_ONE_r3,107,0.016947543321712017,0.01689934977878399,0.01689934977878399,0.01689934977878399,0.0,4.819354292802701e-05,0.6823750821895778,0.12767018636720676,0.9724464769703994,True,True,True
0,1,RIM_ONE_r3,108,0.016931669198678098,0.01688307265813142,0.01688307265813142,0.01688307265813142,0.0,4.859654054667804e-05,0.6852218507972011,0.12820460466316583,0.9719620110005688,True,True,True
0,1,RIM_ONE_r3,109,0.016916095581471727,0.016867098092995365,0.016867098092995365,0.016867098092995365,0.0,4.8997488476362006e-05,0.6880423796940689,0.1287344884191596,0.9714820773185935,True,True,True
0,1,RIM_ONE_r3,110,0.016900814656247248,0.016851418264309352,0.016851418264309352,0.016851418264309352,0.0,4.9396391937896566e-05,0.6908370040462386,0.12926002173674114,0.9710071072848921,True,True,True
0,1,RIM_ONE_r3,111,0.01688581882599791,0.016836025574393537,0.016836025574393537,0.016836025574393537,0.0,4.979325160437135e-05,0.6936060077955041,0.1297814393266486,0.9705375502962904,True,True,True
0,1,RIM_ONE_r3,112,0.016871100669280662,0.016820912602560203,0.016820912602560203,0.016820912602560203,0.0,5.018806672045958e-05,0.6963496525560329,0.13029899688673002,0.9700737989095697,True,True,True
0,1,RIM_ONE_r3,113,0.01685665295884756,0.01680607212088886,0.01680607212088886,0.01680607212088886,0.0,5.0580837958700346e-05,0.6990682050259595,0.1308129363204825,0.9696161303286,True,True,True
0,1,RIM_ONE_r3,114,0.01684246869276372,0.016791497123478626,0.016791497123478626,0.016791497123478626,0.0,5.0971569285096443e-05,0.7017619556772203,0.1313234572155612,0.9691646759018637,True,True,True
0,1,RIM_ONE_r3,115,0.01682854109912606,0.016777180830577366,0.016777180830577366,0.016777180830577366,0.0,5.13602685486952e-05,0.7044312257265112,0.13183070093266214,0.9687194220660819,True,True,True
0,1,RIM_ONE_r3,116,0.016814863634401888,0.016763116687368067,0.016763116687368067,0.016763116687368067,0.0,5.174694703382112e-05,0.7070763643634719,0.1323347471254088,0.9682802378249078,True,True,True
0,1,RIM_ONE_r3,117,0.016801429991144333,0.016749298372612374,0.016749298372612374,0.016749298372612374,0.0,5.213161853195754e-05,0.709697741203555,0.1328356181532173,0.9678469181975269,True,True,True
0,1,RIM_ONE_r3,118,0.016788234089746796,0.016735719791268998,0.016735719791268998,0.016735719791268998,0.0,5.251429847779951e-05,0.7122957387603909,0.13333328662334898,0.967419231608648,True,True,True
0,1,RIM_ONE_r3,119,0.016775270045441583,0.016722375042013293,0.016722375042013293,0.016722375042013293,0.0,5.289500342828958e-05,0.7148707471644724,0.13382768447299992,0.9669969615419997,True,True,True
0,1,RIM_ONE_r3,120,0.01676253214754932,0.01670925839672625,0.01670925839672625,0.01670925839672625,0.0,5.327375082306824e-05,0.7174231602447741,0.13431871565453354,0.9665799370490867,True,True,True
0,1,RIM_ONE_r3,121,0.016750014871747015,0.016696364313012337,0.016696364313012337,0.016696364313012337,0.0,5.365055873467732e-05,0.7199533703155704,0.13480627551425228,0.9661680506385019,True,True,True
0,1,RIM_ONE_r3,122,0.016737712891608768,0.01668368744628374,0.01668368744628374,0.01668368744628374,0.0,5.402544532502751e-05,0.7224617596393486,0.13529027721566358,0.9657612642872706,True,True,True
0,1,RIM_ONE_r3,123,0.016725621057061043,0.016671222629095806,0.016671222629095806,0.016671222629095806,0.0,5.43984279652372e-05,0.724948689186406,0.13577068055837294,0.9653596048218057,True,True,True
0,1,RIM_ONE_r3,124,0.016713734358876173,0.01665896483659359,0.01665896483659359,0.01665896483659359,0.0,5.476952228258086e-05,0.7274144882019073,0.1362475143984863,0.9649631497359076,True,True,True
0,1,RIM_ONE_r3,125,0.016702047913538597,0.016646909171986496,0.016646909171986496,0.016646909171986496,0.0,5.513874155209928e-05,0.72985944917226,0.13672088346320022,0.9645720048480936,True,True,True
0,1,RIM_ONE_r3,126,0.016690556968198177,0.016635050871453873,0.016635050871453873,0.016635050871453873,0.0,5.550609674430529e-05,0.7322838311711652,0.1371909546884678,0.9641862766268471,True,True,True
0,1,RIM_ONE_r3,127,0.01667925690595892,0.016623385308718933,0.016623385308718933,0.016623385308718933,0.0,5.5871597239984296e-05,0.7346878710588499,0.13765792573933974,0.9638060440751369,True,True,True
0,1,RIM_ONE_r3,128,0.016668143247574638,0.016611907995676547,0.016611907995676547,0.016611907995676547,0.0,5.623525189809099e-05,0.7370717984523627,0.13812198560370245,0.9634313364980985,True,True,True
0,1,RIM_ONE_r3,129,0.01665721165468207,0.01660061458469669,0.01660061458469669,0.01660061458469669,0.0,5.659706998538224e-05,0.7394358486188828,0.1385832804890079,0.9630621229974807,True,True,True
0,1,RIM_ONE_r3,130,0.016646457929151065,0.016589500867606497,0.016589500867606497,0.016589500867606497,0.0,5.695706154456887e-05,0.7417802684076455,0.13904189601256847,0.9626983167295086,True,True,True
0,1,RIM_ONE_r3,131,0.016635878002958942,0.01657856276589628,0.01657856276589628,0.01657856276589628,0.0,5.731523706266173e-05,0.744105313575784,0.1394978599653106,0.9623397926482153,True,True,True
0,1,RIM_ONE_r3,132,0.016625467926753672,0.01656779632010465,0.01656779632010465,0.01656779632010465,0.0,5.767160664902261e-05,0.7464112397056403,0.13995116195057233,0.961986413310752,True,True,True
0,1,RIM_ONE_r3,133,0.016615223865656503,0.016557197686503544,0.016557197686503544,0.016557197686503544,0.0,5.802617915296043e-05,0.7486982914028774,0.1404017805443236,0.9616380550400809,True,True,True
0,1,RIM_ONE_r3,134,0.016605142097711533,0.01654676313607413,0.01654676313607413,0.01654676313607413,0.0,5.837896163740366e-05,0.7509666945145455,0.1408497075038995,0.9612946272086821,True,True,True
0,1,RIM_ONE_r3,135,0.01659521900895618,0.01653648904954569,0.01653648904954569,0.01653648904954569,0.0,5.872995941049287e-05,0.7532166540031344,0.1412949618254354,0.9609560802837768,True,True,True
